Name,Year,Month,Total,Average,Maximum,Longitude,Latitude,Elevation,Month_help
Buchs_Aarau,1975,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1975,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1975,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1975,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1975,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1975,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1975,November,6,0.3,3,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1975,December,6,1.90322580645161,8,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1976,January,16,1.58064516129032,14,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1976,February,7,1.86206896551724,6,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1976,March,2,0.0645161290322581,2,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1976,April,2,0.0666666666666667,1,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1976,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1976,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1976,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1976,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1976,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1976,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1976,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1976,December,33,3.90322580645161,13,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1977,January,72,19.2258064516129,48,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1977,February,1,0.25,3,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1977,March,8,0.290322580645161,8,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1977,April,6,0.2,4,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1977,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1977,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1977,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1977,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1977,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1977,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1977,November,11,0.666666666666667,7,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1977,December,1,0.0967741935483871,1,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1978,January,17,0.870967741935484,8,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1978,February,22,9.25,19,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1978,March,4,0.129032258064516,2,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1978,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1978,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1978,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1978,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1978,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1978,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1978,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1978,November,4,0.233333333333333,4,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1978,December,13,1.61290322580645,11,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1979,January,84,13.3548387096774,33,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1979,February,3,1.78571428571429,17,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1979,March,0,0,0,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1979,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1979,May,1,0.032258064516129,1,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1979,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1979,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1979,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1979,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1979,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1979,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1979,December,20,2.03225806451613,9,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1980,January,11,2,13,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1980,February,0,0,0,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1980,March,4,0.161290322580645,5,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1980,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1980,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1980,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1980,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1980,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1980,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1980,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1980,November,26,1.16666666666667,10,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1980,December,34,5.90322580645161,23,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1981,January,55,9.7741935483871,22,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1981,February,12,1.21428571428571,7,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1981,March,2,0.0967741935483871,1,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1981,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1981,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1981,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1981,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1981,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1981,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1981,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1981,November,1,0.0333333333333333,1,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1981,December,48,4.51612903225807,11,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1982,January,17,2.51612903225806,13,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1982,February,14,1.32142857142857,10,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1982,March,0,0.0967741935483871,3,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1982,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1982,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1982,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1982,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1982,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1982,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1982,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1982,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1982,December,3,0.161290322580645,1,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1983,January,11,0.32258064516129,3,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1983,February,16,4.32142857142857,9,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1983,March,9,0.290322580645161,5,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1983,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1983,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1983,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1983,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1983,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1983,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1983,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1983,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1983,December,3,0.0967741935483871,2,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1984,January,54,6.12903225806452,31,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1984,February,42,4.31034482758621,20,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1984,March,13,3.58064516129032,18,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1984,April,1,0.0333333333333333,1,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1984,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1984,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1984,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1984,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1984,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1984,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1984,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1984,December,7,0.387096774193548,3,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1985,January,44,12.4838709677419,21,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1985,February,27,5.25,14,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1985,March,5,0.225806451612903,4,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1985,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1985,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1985,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1985,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1985,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1985,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1985,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1985,November,18,2.3,11,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1985,December,0,0.0967741935483871,3,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1986,January,41,4.58064516129032,19,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1986,February,52,12.2857142857143,46,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1986,March,4,11.5806451612903,47,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1986,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1986,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1986,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1986,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1986,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1986,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1986,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1986,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1986,December,30,4.09677419354839,25,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1987,January,37,7.45161290322581,18,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1987,February,9,1.67857142857143,5,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1987,March,20,0.870967741935484,5,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1987,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1987,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1987,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1987,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1987,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1987,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1987,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1987,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1987,December,0,0,0,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1988,January,0,0,0,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1988,February,18,1.03448275862069,10,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1988,March,15,2.96774193548387,18,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1988,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1988,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1988,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1988,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1988,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1988,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1988,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1988,November,11,2.1,11,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1988,December,1,0.032258064516129,1,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1989,January,0,0,0,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1989,February,5,0.178571428571429,3,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1989,March,0,0,0,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1989,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1989,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1989,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1989,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1989,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1989,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1989,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1989,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1989,December,0,0,0,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1990,January,0,0,0,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1990,February,0,0,0,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1990,March,1,0.032258064516129,1,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1990,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1990,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1990,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1990,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1990,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1990,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1990,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1990,November,3,0.133333333333333,3,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1990,December,46,9.32258064516129,30,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1991,January,4,0.129032258064516,2,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1991,February,33,7.10714285714286,25,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1991,March,0,0,0,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1991,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1991,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1991,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1991,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1991,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1991,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1991,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1991,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1991,December,1,0.032258064516129,1,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1992,January,5,0.258064516129032,5,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1992,February,10,1.24137931034483,10,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1992,March,0,0,0,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1992,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1992,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1992,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1992,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1992,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1992,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1992,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1992,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1992,December,0,0,0,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1993,January,3,0.0967741935483871,3,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1993,February,3,0.178571428571429,3,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1993,March,4,0.129032258064516,2,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1993,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1993,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1993,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1993,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1993,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1993,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1993,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1993,November,3,0.1,3,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1993,December,8,0.419354838709677,3,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1994,January,5,0.225806451612903,3,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1994,February,3,0.107142857142857,2,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1994,March,0,0,0,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1994,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1994,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1994,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1994,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1994,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1994,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1994,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1994,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1994,December,0,0,0,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1995,January,20,3.80645161290323,15,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1995,February,1,0.0357142857142857,1,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1995,March,4,0.129032258064516,1,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1995,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1995,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1995,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1995,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1995,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1995,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1995,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1995,November,0,0,0,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1995,December,20,1.41935483870968,12,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1996,January,0,0.0967741935483871,2,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1996,February,10,0.689655172413793,5,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1996,March,1,0.032258064516129,1,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1996,April,0,0,0,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1996,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1996,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1996,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1996,August,0,0,0,8.07952700580808,47.3843757260236,386,2
Buchs_Aarau,1996,September,0,0,0,8.07952700580808,47.3843757260236,386,3
Buchs_Aarau,1996,October,0,0,0,8.07952700580808,47.3843757260236,386,4
Buchs_Aarau,1996,November,10,0.5,5,8.07952700580808,47.3843757260236,386,5
Buchs_Aarau,1996,December,10,0.354838709677419,10,8.07952700580808,47.3843757260236,386,6
Buchs_Aarau,1997,January,5,2.06451612903226,10,8.07952700580808,47.3843757260236,386,7
Buchs_Aarau,1997,February,0,0,0,8.07952700580808,47.3843757260236,386,8
Buchs_Aarau,1997,March,0,0,0,8.07952700580808,47.3843757260236,386,9
Buchs_Aarau,1997,April,1,0.0333333333333333,1,8.07952700580808,47.3843757260236,386,10
Buchs_Aarau,1997,May,0,0,0,8.07952700580808,47.3843757260236,386,11
Buchs_Aarau,1997,June,0,0,0,8.07952700580808,47.3843757260236,386,12
Buchs_Aarau,1997,July,0,0,0,8.07952700580808,47.3843757260236,386,1
Buchs_Aarau,1997,August,0,0,0,8.07952700580808,47.3843757260236,386,2
